Focus_Time_min,Break_Time_min,Engagement_Level,Distraction_Count,Mood_Score,Medication,Time_of_Day,Task_Type,Next_Cycle_Delay_min
22.64145879579123,4.949155363501344,3,9,3,1,Morning,Creative,15.0
15.592070406638395,6.21522615519885,9,1,1,1,Morning,Analytical,8.88935636318928
16.045226379964042,3.5638362128245307,6,9,6,1,Evening,Analytical,12.28566597695512
18.992112074812198,3.6972715930951923,6,2,9,0,Afternoon,Creative,7.324677418465702
19.466866567410236,3.631076641200754,9,7,1,1,Morning,Creative,12.05392165421338
19.27229138829964,5.5060021970844,8,7,7,1,Morning,Creative,10.06616215578171
28.10931370267247,5.6077012354384275,6,6,3,1,Afternoon,Analytical,12.186578002254866
21.962865633487983,4.432901555943796,8,8,4,1,Afternoon,Creative,11.710669826950397
23.92291255076512,4.72107398145347,9,6,4,1,Morning,Routine,9.778009862153139
30.36539664700561,6.521684720954278,4,9,1,0,Morning,Routine,15.0
20.402064851311444,4.166676564856289,5,2,7,1,Morning,Routine,8.57396427824334
23.41272460777167,5.354519349503943,6,0,6,1,Morning,Routine,8.107744344005575
27.194559916557495,4.177140954776156,7,2,2,0,Morning,Analytical,9.480562118907189
13.350593196278673,6.315169189928203,5,1,3,0,Afternoon,Analytical,10.687227812713259
10.690566946296507,5.7541114211272015,5,5,2,0,Afternoon,Routine,13.206487711619673
27.076703972786337,3.3212942887944954,5,4,7,0,Evening,Routine,8.709366009221537
27.952085683401393,4.687038764422465,7,9,4,0,Morning,Routine,13.812302136779675
37.38532080911446,2.5051918507244952,3,8,7,0,Evening,Analytical,12.561037871015689
25.94856925520086,6.080546697212996,8,7,5,1,Morning,Routine,11.831027891078312
29.91843830354857,7.456770741105721,4,4,5,0,Evening,Routine,11.869536202761934
23.827164138484157,2.38347065599934,4,1,1,1,Evening,Creative,10.126823401095645
26.783363329510518,3.287481570875543,6,9,2,1,Morning,Analytical,14.993530960780037
35.003541050497205,5.2007841002838235,8,5,1,1,Afternoon,Routine,11.114878415584927
12.256043091246188,4.9778494276526555,9,9,4,1,Afternoon,Analytical,12.231094467295856
27.481697545430084,4.506985793833855,1,4,1,1,Afternoon,Analytical,15.0
37.8135203804642,2.9148559792986397,2,3,2,1,Afternoon,Routine,12.154836670706223
26.692205315256054,5.388136195970154,6,7,7,1,Morning,Routine,12.020547738181856
34.90343777939709,6.065016622336374,7,7,5,1,Evening,Routine,11.573954807200685
21.224727102823344,8.416382538505077,5,7,3,1,Evening,Routine,13.876068544008849
24.80771503501772,6.568745506564185,5,4,9,1,Afternoon,Routine,8.492885345107572
25.201148214331525,3.4415408096705153,6,5,2,0,Afternoon,Creative,12.153327329298069
11.694453523847375,4.985730306605878,6,2,1,0,Morning,Analytical,12.789767086194177
17.9909330328988,5.710493265738458,4,5,5,1,Afternoon,Analytical,11.933395594938547
18.418749523696086,4.174086262972044,7,2,4,0,Morning,Routine,8.811494517200343
29.932396468195165,5.936014401851468,9,7,5,0,Evening,Routine,10.304977223254328
30.23291863410433,5.844053347924321,2,8,9,0,Afternoon,Creative,13.954948754793701
26.9442186562392,6.4848316588829995,8,4,2,1,Afternoon,Routine,10.383002041098749
29.944617381134236,5.962691303921023,6,8,9,1,Morning,Routine,10.489147937200036
24.015103523669357,5.342172380129311,3,7,8,1,Afternoon,Creative,13.49744866674147
32.211590017237256,4.234481903589337,2,7,3,0,Morning,Routine,15.0
25.05273065579243,3.4483056866082116,6,1,5,1,Evening,Routine,6.7954234877409645
25.347184284560537,5.262819365784742,6,7,9,0,Afternoon,Analytical,10.604248802119072
23.406444200425533,4.515399089947579,5,4,5,1,Evening,Creative,11.2190909433409
29.10670286581857,4.631363314792228,4,5,1,1,Morning,Creative,14.64089704195732
22.47280710032252,6.346148588863242,9,8,8,1,Afternoon,Routine,9.94561378795025
30.85858826318841,6.6427088165670325,2,1,9,0,Evening,Creative,8.86069080040404
18.20710515570396,3.5175600604960353,4,9,2,1,Afternoon,Routine,15.0
18.406502471630837,4.747483272901775,1,0,7,1,Evening,Routine,8.601340086222171
29.124560530759027,4.48015379564412,4,1,3,0,Evening,Creative,10.228552572193612
24.468734712501924,5.377890370403206,8,1,2,1,Morning,Creative,9.133776656040276
22.27665150308123,2.280466773228606,3,7,2,0,Afternoon,Creative,15.0
30.34034639485276,3.2469944179486636,3,6,2,1,Evening,Routine,13.492077959079978
21.356431515483493,4.859006080353913,6,1,1,1,Morning,Creative,10.191677388817626
23.798792474197782,5.9433382451663785,2,1,7,1,Evening,Creative,9.335771225047978
33.39536770042696,5.090348884944289,4,8,2,1,Evening,Creative,14.360045961478418
34.234854074863904,5.805808487669243,5,1,9,0,Afternoon,Analytical,7.310556771033539
34.43438926162196,5.236770053224384,8,8,8,0,Morning,Analytical,10.38891100581242
23.307245338396534,6.531547488492938,4,5,7,0,Morning,Creative,13.059045256186954
32.38421742990682,6.783065058598616,5,0,5,1,Afternoon,Creative,7.998206049613898
19.30628303338793,4.087444535401408,4,9,6,1,Evening,Analytical,13.862382973492485
19.558582751667636,6.060374407745062,3,5,6,1,Morning,Routine,13.399909435488459
10.897264884253833,5.609743458160466,6,0,8,0,Afternoon,Creative,7.59788802898888
35.03720921139118,8.005601774100166,9,5,3,0,Evening,Creative,10.761174256722233
19.81612090554353,4.04259797718306,6,0,4,0,Morning,Analytical,8.541332379439767
24.24080452151764,4.859917362761818,7,5,1,0,Morning,Routine,12.501419878399306
19.538053948430296,3.7612716400209587,8,9,8,1,Afternoon,Analytical,10.567159503356667
29.170991489980842,3.8324765214775987,1,2,9,1,Evening,Creative,8.485422487920648
22.746198035695958,5.462676825974121,7,5,9,0,Morning,Routine,9.343883772804778
17.171098657402304,5.246652104646933,8,2,7,1,Afternoon,Routine,6.021331148765099
27.649975385116363,5.649741312689814,7,9,3,1,Morning,Routine,14.834570108284879
16.39761985113863,5.623704472938878,1,5,2,1,Evening,Analytical,14.89324811964937
19.97556564810705,4.717233496610707,2,5,8,1,Evening,Analytical,10.93931193549236
12.358665312243515,4.708953117562205,4,6,2,1,Afternoon,Routine,13.694437344520335
16.45625132681436,3.8350415210337023,5,5,9,1,Morning,Routine,8.989150105390944
26.07117501832287,4.158614834858486,9,5,1,0,Afternoon,Creative,11.663059923531101
13.212783771382451,4.93183786813047,9,5,8,0,Afternoon,Routine,8.62081161664732
16.113125652269705,5.236435570210497,2,8,8,0,Morning,Creative,15.0
24.98578650320315,5.852945469906307,7,6,5,1,Evening,Routine,10.204516134060597
21.738358623441684,5.730632791750608,3,7,9,0,Morning,Creative,13.329284810368545
36.95221981575585,6.868492118678879,8,1,1,0,Evening,Analytical,10.21685732800137
36.003379276146255,3.8327742890029173,9,2,2,1,Afternoon,Creative,7.178058275028798
19.79246522349308,4.720897507227116,4,1,4,1,Morning,Routine,10.120494225135612
28.34282571042089,3.937634532562674,2,4,6,0,Evening,Routine,10.885848181581498
29.495695341276708,6.5327444832344845,9,7,1,1,Evening,Creative,13.106415153072895
21.41512685185358,4.397031334164292,2,4,5,1,Evening,Routine,12.098437208872026
16.026750781010776,6.386032942933563,2,1,5,0,Evening,Analytical,11.51487777809805
24.926209304151655,6.743343360471271,9,1,3,1,Morning,Analytical,8.11098211138182
23.962925951115334,5.496124356152938,6,9,6,0,Morning,Creative,14.297986562238703
22.385413018176283,5.351670593270036,5,1,2,1,Morning,Creative,10.339560340903285
27.653901208986913,5.046374174581495,6,3,1,0,Morning,Analytical,12.514615732882689
20.495622357966408,4.619472756600293,9,9,1,1,Afternoon,Routine,13.145265133852622
18.08801471452514,4.475138283406322,1,4,8,0,Evening,Routine,10.520683051200788
25.654497822098993,4.8230999315428305,7,5,9,0,Morning,Analytical,8.381559767997093
27.315820555413254,7.18925406857492,8,6,1,0,Morning,Creative,14.19754224845469
17.94013033659968,3.749773742040584,4,7,5,1,Morning,Routine,12.286025681932017
30.568543665946486,5.2455310685311884,8,4,5,0,Afternoon,Creative,9.853533396550153
14.377113173343531,5.85356715702488,1,2,2,1,Morning,Creative,14.270296428725372
21.53131924770614,4.658748990389173,8,4,4,0,Morning,Creative,10.565129657023192
23.451948782814345,5.499298845489895,3,0,9,1,Evening,Routine,6.330942643891021
21.182657724088422,3.194477824779872,4,6,5,1,Morning,Routine,11.893894236709908
21.609637158692845,6.590051775578216,8,7,9,0,Afternoon,Routine,8.775188642137609
36.22644689384869,6.357378453729308,8,5,3,0,Afternoon,Routine,11.643063173049956
19.89469546576661,4.881888920751621,2,5,6,0,Morning,Creative,13.367708793675536
39.64733033483148,3.944196961633918,9,8,1,1,Morning,Creative,13.235220463531135
27.62276067838631,5.951477777104289,4,6,9,1,Evening,Analytical,9.286955371749158
25.55233082387195,3.6222566404375245,6,7,2,0,Afternoon,Creative,13.946272329096095
27.857442120325995,3.7944511209084784,8,5,1,1,Afternoon,Routine,10.661301937961856
40.179566495511715,4.93566861071758,4,4,7,0,Afternoon,Routine,10.886799302663833
19.038441976411313,6.8216498803856185,8,6,2,1,Afternoon,Analytical,11.941492627481031
18.277492486381664,5.768698227122383,7,3,6,0,Morning,Routine,9.629519759060361
20.470802820568473,4.2236057960128575,8,9,6,0,Afternoon,Analytical,12.762280933428947
25.192858881787366,2.981482470181397,4,4,4,0,Evening,Routine,10.224328880940588
14.64537325112456,5.049824496358177,2,5,5,0,Afternoon,Analytical,13.101026024250453
25.13403543591165,5.301706143081917,4,8,5,0,Evening,Analytical,14.929618955331003
35.161282800482034,4.912663902093436,5,1,6,0,Afternoon,Creative,8.482874749462672
25.908444343748666,7.167670016278011,4,6,7,0,Morning,Routine,12.877209868244472
23.24388724614834,4.8416877324698655,8,4,3,1,Morning,Analytical,10.90405477842916
21.291037307898236,2.261455550989077,5,9,4,1,Afternoon,Creative,14.342539785036696
30.391070227309385,4.511432530188334,9,1,2,0,Afternoon,Creative,8.462876024286533
20.045003360571712,5.545573494256915,7,1,2,1,Evening,Creative,9.051269360987815
36.07837552359549,5.464276770502368,7,1,2,0,Morning,Creative,9.663158167322228
36.60015848628614,4.787986056517963,5,7,1,1,Morning,Analytical,15.0
26.540504791970726,4.589338176712614,3,2,2,0,Afternoon,Analytical,12.504248564061786
24.93090947154013,2.6004525382421186,8,5,8,0,Evening,Analytical,7.176437002024783
31.183958849449358,5.102924907465841,4,6,3,1,Afternoon,Creative,13.49241596577462
31.56879101336395,4.593652668705245,3,5,3,0,Evening,Analytical,13.13428830979796
20.164049613643506,5.299099858452151,4,6,7,1,Afternoon,Creative,12.491406113631992
21.84066920117979,5.589547128824349,1,3,8,0,Morning,Routine,11.767379367646203
17.065915391900226,6.489282046453569,8,7,1,0,Afternoon,Routine,13.803126853562802
27.454389630004343,3.8533218784233583,9,4,6,0,Evening,Routine,6.823778099106718
28.999767300741343,3.4472214145811417,3,0,4,0,Afternoon,Routine,9.049322422710855
16.90044617283236,4.311239922650719,6,3,4,0,Afternoon,Analytical,10.495083647238442
22.268806571103045,4.117288105932431,4,0,2,1,Afternoon,Creative,10.538436204098979
16.916476494511905,4.009508510340467,9,5,4,1,Afternoon,Creative,9.834814218125201
19.607201138536976,6.733887729041903,2,5,1,0,Afternoon,Creative,15.0
28.306102361357798,5.178099045845953,3,2,6,0,Morning,Creative,11.819197605465714
20.599107599930324,7.366872155153698,1,9,5,0,Afternoon,Analytical,15.0
23.195044263806206,4.996315492370285,7,5,4,1,Evening,Creative,10.773797654354237
15.236129632316107,3.5937482611208464,9,6,8,0,Evening,Creative,8.008302582618478
26.121941258347984,4.030190498962677,1,3,1,1,Afternoon,Creative,14.577255689348474
24.734360080932106,6.229346416452749,3,6,2,0,Evening,Creative,14.082730308632767
20.626244499801025,3.639377915647372,7,9,1,0,Afternoon,Routine,14.847703582055258
23.865914213905157,5.669451973116654,3,9,8,1,Evening,Routine,12.66342376738852
26.081769283020666,4.5718969650168075,3,0,1,1,Evening,Creative,10.61588963569425
20.110791106543935,3.884209312802287,3,8,7,0,Afternoon,Routine,14.119955759621469
16.142424735989323,6.663823678577868,4,9,6,1,Evening,Analytical,13.560025056061614
35.83344659612089,4.293720756415976,4,2,5,0,Morning,Creative,9.887014680505878
21.200363771738363,4.006914770479559,8,5,2,1,Evening,Analytical,10.65869426487848
24.419439380878664,4.905328304536612,5,8,1,1,Morning,Analytical,15.0
31.06503841012188,4.390114768589762,3,1,2,1,Evening,Analytical,9.74385171161027
46.1743311254229,7.657983080719842,5,2,3,1,Evening,Analytical,9.173653843668765
17.533081300666808,6.272428752050695,9,6,5,1,Afternoon,Creative,10.930425847957334
27.69896328235906,4.291169093053805,6,9,2,1,Evening,Routine,14.133212731649161
20.754686288235362,4.429595466489882,4,6,7,1,Morning,Routine,11.439853352379435
21.767258172539734,2.5766620699187137,1,6,4,1,Evening,Routine,14.05401514089714
20.67872787395926,5.164884381309734,8,8,2,1,Morning,Creative,14.1931649040653
18.24607019319649,4.103528788473431,5,4,1,0,Evening,Creative,12.811836009486788
24.75225182929203,5.1056136585919205,9,9,5,1,Evening,Creative,11.44976781472125
16.152983877710586,2.640471086114924,7,6,4,0,Afternoon,Analytical,11.34830710244092
30.680845399071224,4.96789239681327,2,6,7,0,Afternoon,Analytical,12.556365699240668
25.330017616200248,7.0384055674801935,2,9,2,1,Evening,Routine,15.0
27.534609837408638,5.064969393478792,8,8,1,0,Morning,Creative,13.635347656008406
22.202868328322662,4.070381375539351,5,6,9,0,Afternoon,Analytical,10.334799982341133
22.79677639472951,4.97543993010821,5,3,2,1,Afternoon,Analytical,11.420161357376111
26.72538343100397,4.9229015165766965,6,5,7,0,Evening,Routine,9.245646066391965
18.015696205565046,7.6301997689075485,7,5,9,0,Afternoon,Analytical,10.01903797827342
22.852057393519985,4.600589684935176,4,1,8,0,Evening,Creative,7.992018728828768
19.842318916729276,3.5560480361325717,9,3,4,0,Evening,Creative,8.325381053291641
19.656587136453915,5.025749809072925,8,7,8,1,Morning,Creative,10.139025780332855
12.340970556246152,5.234639885407159,6,0,2,1,Evening,Creative,8.63045723563096
33.03595953688,5.674755159624987,1,7,4,1,Morning,Creative,15.0
20.880767481077385,5.906914220277663,6,6,6,0,Morning,Analytical,12.324557290553283
31.9802563309813,7.346631302611755,1,6,6,1,Afternoon,Routine,14.038504042703456
31.412753928365753,4.285203557992954,5,5,2,0,Evening,Routine,12.329950659256678
17.284001760901038,4.176140306986178,6,4,2,0,Evening,Routine,10.79912503078236
18.469532585962924,2.7750362274144225,2,5,6,0,Evening,Creative,12.366971108956191
40.3630177561341,5.793984520058868,3,0,6,0,Afternoon,Creative,9.399383350682749
35.50555565156286,3.9352227614730273,7,0,9,0,Afternoon,Routine,5.233157173583297
24.810888920031374,6.070117135897544,5,2,5,1,Evening,Routine,9.579669234816485
26.544238638504098,4.410038103696985,9,4,9,1,Morning,Analytical,6.245531354170103
21.21492158231687,7.071149566112441,8,8,9,1,Morning,Routine,10.34350625819846
27.59411628520204,3.279791733223918,9,4,4,1,Evening,Creative,7.721930125945766
20.69690859566517,6.227510604023234,6,2,8,1,Evening,Routine,6.356339955622972
12.805877414209693,6.084611075375344,2,4,9,0,Evening,Analytical,10.75224332610094
17.070665280933696,5.631891726157063,6,1,9,1,Afternoon,Creative,6.496512062224588
25.126556487103525,3.659283561214952,5,5,3,1,Evening,Analytical,12.052500715182607
18.213596586984472,5.637380984370265,4,9,1,0,Afternoon,Creative,15.0
24.59633521051879,5.152249688956046,9,6,6,1,Afternoon,Creative,9.00697571101492
18.55203376340282,2.803692547504802,2,0,6,1,Morning,Creative,7.856004616730121
20.30587646498804,6.869927587681595,3,6,4,0,Afternoon,Analytical,14.747403794421245
30.11899183847915,4.585266300899611,4,7,9,1,Morning,Creative,11.859452287316302
26.484883285840628,6.7774612352292625,7,1,7,0,Afternoon,Routine,6.7031001902670315
24.942013472119918,4.91880625987762,1,2,3,1,Evening,Routine,11.937991449040487
30.273783838423906,6.178791275958486,9,2,2,0,Evening,Analytical,8.148173007552478
27.883651560084083,3.968569865911662,5,0,7,1,Morning,Routine,6.508472016868899
33.67937974750821,5.257321945194181,1,8,2,0,Evening,Routine,15.0
22.24084442610916,5.172730391753213,8,7,1,0,Afternoon,Routine,13.270112429716328
22.42219012883495,4.611678767128841,3,2,4,1,Afternoon,Routine,9.940305734264275
17.193344401651927,3.9569326233024,1,4,2,1,Morning,Routine,14.446579892676084
22.426115695765482,2.0,7,3,3,1,Morning,Creative,9.221221492716495
30.788619365814675,3.9850887098076977,4,8,6,1,Afternoon,Routine,13.274356371864036
32.7999242335728,5.84061093629088,5,4,6,1,Afternoon,Analytical,10.675770905513362
30.76183100852001,3.325724541331804,2,1,9,1,Evening,Analytical,8.028159538853696
14.234848800703382,3.574239632205657,4,1,7,1,Afternoon,Creative,7.937101077068839
31.498871275964405,3.278164629962352,5,0,4,0,Evening,Creative,7.958917474362154
13.968888260367576,5.250665739572668,4,4,4,1,Morning,Routine,12.368792399974382
30.388703944734083,3.9279120978880906,3,4,4,0,Evening,Routine,12.37193107758298
22.79329284057367,6.464411572640164,5,2,7,1,Morning,Creative,10.169088506101748
29.215199883603134,5.881543648543129,2,4,5,1,Evening,Analytical,11.816338519660459
17.005309912632605,5.240148876741156,1,7,9,1,Morning,Analytical,13.368157109958691
32.02700579623688,5.364739599891024,7,2,9,1,Afternoon,Analytical,4.635995773668246
16.210151523370666,4.084462312820357,3,3,6,0,Morning,Routine,11.272155491599401
20.989270534880934,4.084768848806308,6,2,7,0,Evening,Routine,7.342313300659863
19.01143223338579,5.853231855898416,8,5,2,0,Evening,Creative,11.278736521383195
14.474290883065006,6.096070428364451,3,6,9,0,Evening,Routine,11.019315288999659
25.56716540553081,5.842714846296255,9,6,8,1,Morning,Analytical,9.561165107999182
35.83653470702177,4.4353008122919215,5,1,5,1,Morning,Creative,8.595612989820225
41.00143133392005,4.53041350697566,8,6,8,1,Afternoon,Creative,8.465127948449302
25.582934722517486,3.881891861833965,2,0,4,0,Evening,Analytical,10.35446892040166
31.700087650405134,5.921904604709463,2,9,7,1,Afternoon,Routine,13.607170042658101
26.392567827571224,2.646253325551639,6,9,7,0,Morning,Routine,13.33457990010254
27.993299168609276,2.354916434171557,2,1,5,1,Morning,Routine,9.2301058199779
22.947108093236565,2.5941687530589865,6,1,2,0,Afternoon,Routine,8.490395355208717
26.170461552535613,2.4287728607668044,9,7,9,1,Afternoon,Creative,7.565628686602489
28.22487222763857,6.6285690817977745,3,2,8,1,Evening,Creative,9.59296991452647
21.529241626742014,5.944166436284329,8,4,4,1,Morning,Creative,10.756366263436252
24.535034200642073,3.561684077980335,3,3,6,0,Afternoon,Analytical,10.889459923835163
24.64941928601507,4.872880511975064,9,4,3,1,Afternoon,Analytical,8.968550836374988
29.95841990398315,6.758948448618037,5,6,4,1,Afternoon,Creative,13.706032952202388
18.60380697023392,5.600238345094908,8,8,3,0,Morning,Analytical,13.487002054782648
24.69074674835409,7.537251521564967,1,1,9,0,Morning,Routine,11.371968981990815
36.47203281431619,4.862880639088618,1,7,8,1,Evening,Analytical,13.373239687618405
31.984360915515623,4.213809264352922,9,9,4,1,Morning,Analytical,12.5498258846079
33.09507429333223,3.7026689999754634,7,5,1,0,Morning,Creative,11.988899950885296
25.146591041068206,5.028373586959334,5,7,7,0,Evening,Analytical,11.584301621293923
26.92598538211614,6.123277269904361,1,7,4,1,Morning,Creative,15.0
31.01341700021755,5.118950039923148,3,8,4,1,Evening,Analytical,14.652632624445756
34.361533177185585,4.570166000428383,9,5,3,1,Afternoon,Analytical,10.318920619936913
13.29038252270268,6.5078245223806555,3,6,7,1,Morning,Routine,13.317544142213148
17.107352157700927,5.6346705153596055,5,1,2,0,Morning,Creative,11.418470184551026
32.85666460841588,4.863876204056111,2,0,3,1,Evening,Routine,9.357195826587391
23.33866386538718,4.080090471865894,5,3,7,0,Morning,Routine,9.834974247168741
20.969675264451535,4.694668650161846,7,0,1,0,Afternoon,Analytical,9.462963302029848
17.475034078026376,5.567296667308287,5,8,3,1,Evening,Creative,14.60982010293304
21.669899790735343,4.063581348661891,5,3,2,0,Afternoon,Creative,10.458402415893888
16.585784299457053,3.519616473479009,4,0,4,1,Afternoon,Creative,9.095006920315967
37.54656563639486,4.423818492077981,4,0,6,0,Evening,Routine,6.763620634895277
24.86538368811656,4.940948369506714,5,3,4,0,Afternoon,Analytical,10.70717422572275
24.652296749423694,6.635948198198933,2,2,3,1,Afternoon,Analytical,11.881357160476231
28.52846005100699,3.6079551561649765,6,0,2,1,Afternoon,Analytical,8.984919411679856
30.774071015599418,5.272097716319419,2,2,4,0,Evening,Routine,11.049929556751083
30.675328939327834,4.666914232031322,9,7,2,1,Evening,Creative,11.510045084302298
31.44173166344543,4.726471056892727,6,1,6,1,Evening,Analytical,7.040117464141645
21.21492669525486,6.847239563461108,5,5,5,1,Afternoon,Routine,11.422935003350696
23.212799170258833,5.097454564790441,3,3,4,1,Afternoon,Routine,10.938740432042566
29.61418993265365,3.9037341059410657,9,1,3,1,Morning,Routine,6.73928122387376
21.835665630162282,6.066496065854727,8,1,3,1,Morning,Creative,8.879032225677806
24.96936020783665,5.978288819968235,3,7,2,1,Evening,Routine,15.0
27.392582586548887,3.798594665694064,1,9,7,0,Evening,Analytical,14.928305669502468
29.711110493862257,3.568475924375546,1,0,9,1,Morning,Creative,8.068697650142223
14.333914225778793,5.492623669648484,8,9,1,0,Evening,Analytical,14.55070438640471
29.28847389933367,4.960437297510053,7,7,9,1,Evening,Analytical,9.267502686101354
23.597655652889646,4.435300754349287,7,1,8,1,Morning,Routine,5.634460614330557
29.244746265186286,6.267558209586044,3,4,1,0,Morning,Routine,14.784169956189242
29.661590154128973,4.289263164757091,6,1,1,1,Morning,Routine,9.359665999472803
34.64749036671495,5.505875483004065,5,0,6,0,Morning,Analytical,8.169485939657841
33.12072188572722,6.409573241540945,5,3,7,0,Afternoon,Routine,9.07416203296896
33.079429975661775,4.593042967822178,6,1,9,1,Morning,Routine,5.863946411729937
33.66202191499743,2.805081518324931,8,7,6,0,Evening,Analytical,9.582086351838786
26.748273908895676,4.516318659926181,9,0,5,1,Afternoon,Creative,6.4770783152743485
25.193110522221037,5.227140489890526,5,8,2,0,Evening,Routine,14.316246402682925
30.236902499070005,6.203607131315369,7,5,7,1,Afternoon,Analytical,8.450297310436618
29.392485708598134,4.374607171716922,1,2,1,1,Evening,Analytical,13.011369224364913
23.14560257957044,7.0677121357558566,5,7,4,0,Morning,Analytical,15.0
27.42894045284961,3.44141314551951,3,7,5,1,Morning,Routine,13.710559615191631
24.789421199292434,5.196972397456785,2,2,6,0,Afternoon,Routine,10.863628166837998
19.876402549239664,4.713004359548954,3,7,1,1,Afternoon,Routine,15.0
32.7427644482581,6.616509071767975,9,0,9,0,Morning,Routine,4.7993281899685005
25.331195455180534,3.2316233830616694,9,8,9,1,Evening,Routine,8.23435116984261
37.292249546193105,5.510761709763107,2,2,4,0,Evening,Creative,11.497228428267237
15.247046378801004,4.706922041726346,9,9,1,1,Evening,Routine,13.508748967265635
21.659327362939802,6.834969139623189,3,9,8,1,Afternoon,Analytical,14.164026114194627
25.19583302014523,4.0057295825329025,3,6,8,0,Afternoon,Routine,12.043883325574479
31.824286585773486,5.498381914993324,5,7,7,0,Morning,Analytical,12.733014940965086
27.39681623561311,3.9941701514745818,4,2,3,1,Afternoon,Analytical,11.10972942686373
26.862836525084507,5.225674612907419,1,1,2,0,Evening,Creative,12.27970261842201
18.236417244675117,4.556762152723073,1,4,7,0,Afternoon,Routine,12.169753803108254
18.05835161662317,4.53772429369109,5,7,7,1,Afternoon,Analytical,11.109451437140741
26.93502796173943,2.615077634275223,4,1,5,0,Morning,Creative,9.51927661515701
16.81536403708985,5.497500877229716,8,4,9,1,Afternoon,Analytical,6.914537997881382
21.80873349826403,3.7013130356577797,2,1,7,1,Evening,Creative,9.037215444193789
28.005503974515143,3.6599844619377304,8,7,8,0,Evening,Creative,8.72894884889548
19.106054366339343,3.1336599133294705,6,1,6,1,Evening,Analytical,5.700738322475776
34.63213577417084,3.7327407699212154,9,6,1,1,Evening,Analytical,10.351747833366552
32.34361806542734,5.600575719595023,6,9,9,1,Evening,Creative,11.022529719692571
15.571480009970198,5.541407946183691,7,2,7,1,Morning,Creative,8.224422702436943
19.405772540908078,5.796453152649475,8,9,8,0,Morning,Routine,11.900873698940062
11.2853365330303,3.767622928586227,1,4,2,0,Evening,Creative,14.406576365494546
20.3044518247112,5.257737950687268,7,4,7,1,Afternoon,Routine,8.629240462149413
29.598330859434398,4.261539760395054,7,3,3,1,Afternoon,Routine,8.941780823562231
22.51663034635086,6.145675626005978,3,5,3,0,Afternoon,Routine,14.744848392454386
27.764783461695806,5.5112167458131625,7,0,4,0,Afternoon,Creative,8.125421796577875
15.865994090309535,4.212178007943665,4,7,9,1,Afternoon,Analytical,11.519555341740048
29.787851527491434,6.248690642381884,6,0,9,0,Afternoon,Routine,6.017821151365353
21.6693446324299,5.60881320876959,2,0,5,0,Evening,Routine,9.541153893006522
25.07301809369743,3.33559660770341,4,6,3,1,Afternoon,Creative,12.741502862732474
24.442752991641683,2.994173382402109,4,5,6,1,Evening,Creative,10.71813570056733
17.370708874646297,3.3827770153680587,5,5,5,0,Morning,Routine,11.39360668422683
18.081494009561304,6.979018059831966,6,7,6,0,Afternoon,Analytical,12.779572507844193
30.806766814020556,3.7814448487562835,4,2,4,1,Morning,Creative,10.244181357607543
27.393952945010174,7.251368249218185,6,4,7,1,Afternoon,Analytical,9.588508504692744
31.300294249320558,3.7192177003347284,9,7,1,1,Evening,Creative,11.431279268781534
26.94794941301511,3.591361933667187,4,3,8,1,Afternoon,Analytical,8.545558203946324
25.8579438088553,6.055942977275915,7,6,5,1,Evening,Routine,10.524070369918562
14.6439362879994,6.110627973082924,7,3,9,1,Afternoon,Creative,7.384574362296804
23.37779981943298,5.6669902083603425,8,8,3,1,Morning,Analytical,13.530631994645377
24.835694077577536,5.811332352549973,2,0,6,0,Evening,Creative,9.982367054976585
36.71864318963544,4.03805386957,1,6,3,1,Evening,Analytical,14.562068870984886
29.121739792592063,5.99960383457678,9,9,7,1,Evening,Creative,11.301439921673813
34.21636709025717,5.287996006062322,9,8,1,0,Afternoon,Analytical,13.472677827408006
28.58522623536837,4.561669532499329,4,4,6,1,Morning,Creative,10.943706396300884
20.732180638303124,5.113543877341721,4,9,4,1,Afternoon,Analytical,15.0
25.702745296899106,6.2727749817791345,3,3,2,0,Evening,Analytical,12.72280294877389
26.417341877585397,5.47022072354938,3,8,6,1,Evening,Routine,13.074176409843082
19.36506658137591,2.4106374887595834,5,6,1,0,Morning,Routine,13.338957040896341
22.693675740442472,6.069473445550253,5,1,4,1,Evening,Routine,8.761722850761315
23.76539803793697,5.977566456155059,4,8,1,1,Evening,Creative,14.395172001599292
34.63371899539071,4.545122384431335,5,4,8,1,Morning,Analytical,8.902613747846647
12.51555684765413,5.1400979518629475,3,2,3,1,Evening,Routine,11.66599963298145
32.23491052429626,5.135287701391198,6,6,2,0,Evening,Creative,12.843477301614389
19.379228590243702,2.624648508827878,8,1,8,1,Evening,Routine,3.7924411111136744
16.767524876382318,4.517995629087069,6,8,6,1,Evening,Analytical,11.930678263479308
32.07965278023079,4.56442750646371,7,9,7,0,Morning,Routine,12.343279709155029
29.391388415406286,4.8095277573760455,8,0,8,1,Morning,Analytical,4.850377289930462
32.52711221428714,4.368982683358826,7,9,5,1,Evening,Analytical,11.976715237299112
29.80421168527346,5.795410123068058,5,4,1,1,Evening,Routine,11.940233932858275
37.35907001042441,4.029045321722412,6,8,8,1,Afternoon,Creative,11.145371562706641
28.35234302166691,6.092092599228263,6,4,5,0,Morning,Analytical,10.383440032933468
24.061135743261048,5.738890500076519,9,6,6,1,Evening,Routine,9.133218147009774
27.057558263928055,6.63250206536191,5,1,2,1,Morning,Analytical,11.461824524710496
